X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-81.0162,48.69729,Timmins District,2016,Brook Trout,Partridge Lake,lac Partridge,,17-4988-53936,EVELYN,Yearlings,400,48.69729,-81.0162,12219
-81.0162,48.69729,Timmins District,2018,Brook Trout,Partridge Lake,lac Partridge,,17-4988-53936,EVELYN,Yearlings,398,48.69729,-81.0162,12280
-81.0162,48.69729,Timmins District,2020,Brook Trout,Partridge Lake,lac Partridge,,17-4988-53936,EVELYN,Yearlings,400,48.69729,-81.0162,12727
-81.0162,48.69729,Timmins District,2014,Brook Trout,Partridge Lake,lac Partridge,,17-4988-53936,EVELYN,Yearlings,400,48.69729,-81.0162,12735
-84.62771,48.11591,Wawa District,2013,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,500,48.11591,-84.62771,13088
-84.62771,48.11591,Wawa District,2012,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,500,48.11591,-84.62771,13206
-84.62771,48.11591,Wawa District,2020,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,1400,48.11591,-84.62771,13378
-84.62771,48.11591,Wawa District,2017,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,1400,48.11591,-84.62771,13484
-84.62771,48.11591,Wawa District,2016,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,1000,48.11591,-84.62771,13612
-84.62771,48.11591,Wawa District,2018,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,1400,48.11591,-84.62771,13693
-84.62771,48.11591,Wawa District,2015,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,500,48.11591,-84.62771,13859
-84.62771,48.11591,Wawa District,2014,Splake,Parks Lake,lac Parks,,16-6766-53317,CORBIERE,Yearlings,500,48.11591,-84.62771,13926
-77.79866,46.08349,Pembroke District,2015,Brook Trout,Parkline Lake,lac Parkline,,18-2836-51069,BRONSON,Yearlings,3000,46.08349,-77.79866,8155
-77.79866,46.08349,Pembroke District,2014,Brook Trout,Parkline Lake,lac Parkline,,18-2836-51069,BRONSON,Yearlings,3000,46.08349,-77.79866,8252
-77.79866,46.08349,Pembroke District,2013,Brook Trout,Parkline Lake,lac Parkline,,18-2836-51069,BRONSON,Yearlings,2500,46.08349,-77.79866,8651
-77.79866,46.08349,Pembroke District,2019,Brook Trout,Parkline Lake,lac Parkline,,18-2836-51069,BRONSON,Yearlings,3000,46.08349,-77.79866,9296
-77.79866,46.08349,Pembroke District,2020,Brook Trout,Parkline Lake,lac Parkline,,18-2836-51069,BRONSON,Yearlings,2640,46.08349,-77.79866,9511
-77.79866,46.08349,Pembroke District,2021,Brook Trout,Parkline Lake,lac Parkline,,18-2836-51069,BRONSON,Yearlings,3279,46.08349,-77.79866,9733
-77.52192,45.13589,Bancroft District,2013,Brook Trout,Parkhurst Lake,lac Parkhurst,,18-3017-50009,ASHBY,Yearlings,750,45.13589,-77.52192,119
-77.52192,45.13589,Bancroft District,2012,Brook Trout,Parkhurst Lake,lac Parkhurst,,18-3017-50009,ASHBY,Yearlings,750,45.13589,-77.52192,240
-77.52192,45.13589,Bancroft District,2015,Brook Trout,Parkhurst Lake,lac Parkhurst,,18-3017-50009,ASHBY,Yearlings,750,45.13589,-77.52192,881
-77.52192,45.13589,Bancroft District,2019,Brook Trout,Parkhurst Lake,lac Parkhurst,,18-3017-50009,ASHBY,Yearlings,800,45.13589,-77.52192,1542
-77.52192,45.13589,Bancroft District,2017,Brook Trout,Parkhurst Lake,lac Parkhurst,,18-3017-50009,ASHBY,Yearlings,1445,45.13589,-77.52192,1739
-77.52192,45.13589,Bancroft District,2021,Brook Trout,Parkhurst Lake,lac Parkhurst,,18-3017-50009,ASHBY,Yearlings,1800,45.13589,-77.52192,2612
-81.27759,49.18869,Cochrane District,2015,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,1250,49.18869,-81.27759,2037
-81.27759,49.18869,Cochrane District,2016,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,1250,49.18869,-81.27759,2082
-81.27759,49.18869,Cochrane District,2013,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,1250,49.18869,-81.27759,2257
-81.27759,49.18869,Cochrane District,2014,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,1250,49.18869,-81.27759,2315
-81.27759,49.18869,Cochrane District,2019,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,595,49.18869,-81.27759,2348
-81.27759,49.18869,Cochrane District,2020,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,700,49.18869,-81.27759,2396
-81.27759,49.18869,Cochrane District,2021,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,700,49.18869,-81.27759,2665
-81.27759,49.18869,Cochrane District,2017,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,657,49.18869,-81.27759,2786
-81.27759,49.18869,Cochrane District,2018,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,700,49.18869,-81.27759,2836
-81.27759,49.18869,Cochrane District,2012,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,625,49.18869,-81.27759,2992
-81.27759,49.18869,Cochrane District,2012,Splake,Park Lake,lac Park,,17-4798-54482,CALDER,Yearlings,625,49.18869,-81.27759,2993
-88.8055369,48.6821594,Thunder Bay District,2013,Brook Trout,Paradise Lake,lac Paradise,,16-3675-53936,,Yearlings,1000,48.6821594,-88.8055369,11975
-88.8055369,48.6821594,Thunder Bay District,2015,Brook Trout,Paradise Lake,lac Paradise,,16-3675-53936,,Fingerlings,4000,48.6821594,-88.8055369,12186
-88.8055369,48.6821594,Thunder Bay District,2018,Brook Trout,Paradise Lake,lac Paradise,,16-3675-53936,,Fingerlings,4000,48.6821594,-88.8055369,12357
-88.8055369,48.6821594,Thunder Bay District,2020,Brook Trout,Paradise Lake,lac Paradise,,16-3675-53936,,Fingerlings,4000,48.6821594,-88.8055369,12574
-83.8911318,46.747904,Sault Ste. Marie District,2012,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,9046
-83.8911318,46.747904,Sault Ste. Marie District,2013,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,9363
-83.8911318,46.747904,Sault Ste. Marie District,2014,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,9489
-83.8911318,46.747904,Sault Ste. Marie District,2019,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,10024
-83.8911318,46.747904,Sault Ste. Marie District,2020,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,10158
-83.8911318,46.747904,Sault Ste. Marie District,2018,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,10214
-83.8911318,46.747904,Sault Ste. Marie District,2018,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,705,46.747904,-83.8911318,10217
-83.8911318,46.747904,Sault Ste. Marie District,2017,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,10414
-83.8911318,46.747904,Sault Ste. Marie District,2016,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,10682
-83.8911318,46.747904,Sault Ste. Marie District,2021,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,10818
-83.8911318,46.747904,Sault Ste. Marie District,2015,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,2000,46.747904,-83.8911318,10838
-83.8911318,46.747904,Sault Ste. Marie District,2015,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.747904,-83.8911318,10839
-78.7388325,46.1841688,North Bay District,2012,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,3000,46.1841688,-78.7388325,6644
-78.7388325,46.1841688,North Bay District,2013,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,3000,46.1841688,-78.7388325,6937
-78.7388325,46.1841688,North Bay District,2021,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,1000,46.1841688,-78.7388325,7055
-78.7388325,46.1841688,North Bay District,2019,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,1750,46.1841688,-78.7388325,7184
-78.7388325,46.1841688,North Bay District,2014,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,3000,46.1841688,-78.7388325,7271
-78.7388325,46.1841688,North Bay District,2016,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,3000,46.1841688,-78.7388325,7308
-78.7388325,46.1841688,North Bay District,2017,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,3000,46.1841688,-78.7388325,7387
-78.7388325,46.1841688,North Bay District,2015,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,3500,46.1841688,-78.7388325,7461
-78.7388325,46.1841688,North Bay District,2016,Brook Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,1800,46.1841688,-78.7388325,7516
-78.7388325,46.1841688,North Bay District,2020,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,2800,46.1841688,-78.7388325,7586
-78.7388325,46.1841688,North Bay District,2018,Lake Trout,Papineau Lake,lac Papineau,,17-6747-51167,PAPINEAU,Yearlings,3000,46.1841688,-78.7388325,7803
-79.8766318,48.2882887,Kirkland Lake District,2016,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,6500,48.2882887,-79.8766318,4241
-79.8766318,48.2882887,Kirkland Lake District,2015,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Adult,1020,48.2882887,-79.8766318,4373
-79.8766318,48.2882887,Kirkland Lake District,2012,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,5100,48.2882887,-79.8766318,4471
-79.8766318,48.2882887,Kirkland Lake District,2012,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Adult,755,48.2882887,-79.8766318,4472
-79.8766318,48.2882887,Kirkland Lake District,2012,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Adult,500,48.2882887,-79.8766318,4473
-79.8766318,48.2882887,Kirkland Lake District,2014,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,5246,48.2882887,-79.8766318,4904
-79.8766318,48.2882887,Kirkland Lake District,2013,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Adult,1495,48.2882887,-79.8766318,4965
-79.8766318,48.2882887,Kirkland Lake District,2013,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,3794,48.2882887,-79.8766318,4966
-79.8766318,48.2882887,Kirkland Lake District,2018,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,6500,48.2882887,-79.8766318,5052
-79.8766318,48.2882887,Kirkland Lake District,2021,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,3000,48.2882887,-79.8766318,5291
-79.8766318,48.2882887,Kirkland Lake District,2019,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,3000,48.2882887,-79.8766318,5376
-79.8766318,48.2882887,Kirkland Lake District,2017,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,6470,48.2882887,-79.8766318,5452
-79.8766318,48.2882887,Kirkland Lake District,2017,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Adult,859,48.2882887,-79.8766318,5453
-79.8766318,48.2882887,Kirkland Lake District,2020,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Fingerlings,2000,48.2882887,-79.8766318,5601
-79.8766318,48.2882887,Kirkland Lake District,2020,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Adult,750,48.2882887,-79.8766318,5602
-86.32685,49.7879,Nipigon District,2018,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,2500,49.7879,-86.32685,6011
-86.32685,49.7879,Nipigon District,2018,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Fingerlings,1500,49.7879,-86.32685,6012
-86.32685,49.7879,Nipigon District,2018,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,12000,49.7879,-86.32685,6031
-86.32685,49.7879,Nipigon District,2012,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,2000,49.7879,-86.32685,6109
-86.32685,49.7879,Nipigon District,2012,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,7000,49.7879,-86.32685,6123
-86.32685,49.7879,Nipigon District,2013,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,3000,49.7879,-86.32685,6200
-86.32685,49.7879,Nipigon District,2020,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,12000,49.7879,-86.32685,6209
-86.32685,49.7879,Nipigon District,2016,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,5000,49.7879,-86.32685,6356
-86.32685,49.7879,Nipigon District,2016,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,9333,49.7879,-86.32685,6376
-86.32685,49.7879,Nipigon District,2021,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Fingerlings,1500,49.7879,-86.32685,6460
-86.32685,49.7879,Nipigon District,2021,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,2500,49.7879,-86.32685,6461
-86.32685,49.7879,Nipigon District,2021,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,12000,49.7879,-86.32685,6476
-86.32685,49.7879,Nipigon District,2017,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,2000,49.7879,-86.32685,6541
-86.32685,49.7879,Nipigon District,2017,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Fingerlings,1500,49.7879,-86.32685,6543
-86.32685,49.7879,Nipigon District,2017,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,6000,49.7879,-86.32685,6565
-86.32685,49.7879,Nipigon District,2017,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,8000,49.7879,-86.32685,6566
-86.32685,49.7879,Nipigon District,2015,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Fingerlings,2000,49.7879,-86.32685,6683
-86.32685,49.7879,Nipigon District,2015,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,8000,49.7879,-86.32685,6698
-86.32685,49.7879,Nipigon District,2019,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,2500,49.7879,-86.32685,6740
-86.32685,49.7879,Nipigon District,2019,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Fingerlings,1488,49.7879,-86.32685,6741
-86.32685,49.7879,Nipigon District,2019,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,11994,49.7879,-86.32685,6757
-86.32685,49.7879,Nipigon District,2020,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,2500,49.7879,-86.32685,6825
-86.32685,49.7879,Nipigon District,2014,Rainbow Trout,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,2000,49.7879,-86.32685,6959
-86.32685,49.7879,Nipigon District,2014,Splake,Pamela Lake,lac Pamela,,16-5492-55145,,Yearlings,5219,49.7879,-86.32685,6973
-80.6514376,48.2749882,Timmins District,2012,Aurora Trout,Pallet Lake,lac Pallet,,17-5258-53467,NORDICA,Fry,3800,48.2749882,-80.6514376,12036
-80.6514376,48.2749882,Timmins District,2018,Aurora Trout,Pallet Lake,lac Pallet,,17-5258-53467,NORDICA,Yearlings,4300,48.2749882,-80.6514376,12251
-80.6514376,48.2749882,Timmins District,2015,Aurora Trout,Pallet Lake,lac Pallet,,17-5258-53467,NORDICA,Fingerlings,500,48.2749882,-80.6514376,12960
-80.6514376,48.2749882,Timmins District,2015,Aurora Trout,Pallet Lake,lac Pallet,,17-5258-53467,NORDICA,Fingerlings,3600,48.2749882,-80.6514376,12961
-80.6514376,48.2749882,Timmins District,2021,Aurora Trout,Pallet Lake,lac Pallet,,17-5258-53467,NORDICA,Yearlings,282,48.2749882,-80.6514376,13271
-79.8844758,48.3489447,Kirkland Lake District,2016,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,1800,48.3489447,-79.8844758,4240
-79.8844758,48.3489447,Kirkland Lake District,2015,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,1400,48.3489447,-79.8844758,4372
-79.8844758,48.3489447,Kirkland Lake District,2012,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,909,48.3489447,-79.8844758,4470
-79.8844758,48.3489447,Kirkland Lake District,2014,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,1412,48.3489447,-79.8844758,4903
-79.8844758,48.3489447,Kirkland Lake District,2013,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,1000,48.3489447,-79.8844758,4964
-79.8844758,48.3489447,Kirkland Lake District,2018,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,1000,48.3489447,-79.8844758,5051
-79.8844758,48.3489447,Kirkland Lake District,2021,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,700,48.3489447,-79.8844758,5290
-79.8844758,48.3489447,Kirkland Lake District,2019,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,700,48.3489447,-79.8844758,5375
-79.8844758,48.3489447,Kirkland Lake District,2017,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,1760,48.3489447,-79.8844758,5451
-79.8844758,48.3489447,Kirkland Lake District,2020,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Fingerlings,700,48.3489447,-79.8844758,5600
-81.2047432,49.0473838,Cochrane District,2015,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1650,49.0473838,-81.2047432,2036
-81.2047432,49.0473838,Cochrane District,2016,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1650,49.0473838,-81.2047432,2081
-81.2047432,49.0473838,Cochrane District,2013,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1650,49.0473838,-81.2047432,2256
-81.2047432,49.0473838,Cochrane District,2014,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1650,49.0473838,-81.2047432,2314
-81.2047432,49.0473838,Cochrane District,2019,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1488,49.0473838,-81.2047432,2347
-81.2047432,49.0473838,Cochrane District,2020,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,2300,49.0473838,-81.2047432,2395
-81.2047432,49.0473838,Cochrane District,2021,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1750,49.0473838,-81.2047432,2664
-81.2047432,49.0473838,Cochrane District,2017,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1548,49.0473838,-81.2047432,2785
-81.2047432,49.0473838,Cochrane District,2018,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,1750,49.0473838,-81.2047432,2835
-81.2047432,49.0473838,Cochrane District,2012,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,825,49.0473838,-81.2047432,2990
-81.2047432,49.0473838,Cochrane District,2012,Splake,Palangio Lake,lac Palangio,,17-4850-54325,FOURNIER,Yearlings,825,49.0473838,-81.2047432,2991
-79.2346924,45.8123507,Parry Sound District,2014,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,1000,45.8123507,-79.2346924,7674
-79.2346924,45.8123507,Parry Sound District,2015,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,500,45.8123507,-79.2346924,7744
-79.2346924,45.8123507,Parry Sound District,2016,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,1000,45.8123507,-79.2346924,7874
-79.2346924,45.8123507,Parry Sound District,2012,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,1000,45.8123507,-79.2346924,7904
-79.2346924,45.8123507,Parry Sound District,2013,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,1000,45.8123507,-79.2346924,7965
-79.2346924,45.8123507,Parry Sound District,2017,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,750,45.8123507,-79.2346924,8340
-79.2346924,45.8123507,Parry Sound District,2018,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,1000,45.8123507,-79.2346924,8401
-79.2346924,45.8123507,Parry Sound District,2020,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,1000,45.8123507,-79.2346924,8412
-79.2346924,45.8123507,Parry Sound District,2021,Brook Trout,Paisley Lake,lac Paisley,,17-6371-50745,JOLY,Yearlings,750,45.8123507,-79.2346924,8470
-78.72957,45.21688,Bancroft District,2014,Splake,East Paint Lake,lac Paint Est,,17-6783-50093,SHERBORNE,Yearlings,3300,45.21688,-78.72957,500
-78.72957,45.21688,Bancroft District,2012,Splake,East Paint Lake,lac Paint Est,,17-6783-50093,SHERBORNE,Yearlings,3300,45.21688,-78.72957,657
-78.72957,45.21688,Bancroft District,2017,Splake,East Paint Lake,lac Paint Est,,17-6783-50093,SHERBORNE,Yearlings,3300,45.21688,-78.72957,1249
-78.72957,45.21688,Bancroft District,2019,Splake,East Paint Lake,lac Paint Est,,17-6783-50093,SHERBORNE,Yearlings,3300,45.21688,-78.72957,1341
-78.72957,45.21688,Bancroft District,2021,Splake,East Paint Lake,lac Paint Est,,17-6783-50093,SHERBORNE,Yearlings,3300,45.21688,-78.72957,2893
-78.9425769,45.2192701,Parry Sound District,2014,Splake,Paint Lake,lac Paint,,17-6614-50089,RIDOUT,Yearlings,2500,45.2192701,-78.9425769,7711
-78.9425769,45.2192701,Parry Sound District,2012,Splake,Paint Lake,lac Paint,,17-6614-50089,RIDOUT,Yearlings,2500,45.2192701,-78.9425769,7943
-78.9425769,45.2192701,Parry Sound District,2016,Splake,Paint Lake,lac Paint,,17-6614-50089,RIDOUT,Yearlings,1000,45.2192701,-78.9425769,8312
-76.509811,44.5938101,Peterborough District,2014,Brook Trout,Paddys Lake,lac Paddys,,18-3801-49387,BEDFORD,Yearlings,1400,44.5938101,-76.509811,9611
-76.509811,44.5938101,Peterborough District,2015,Brook Trout,Paddys Lake,lac Paddys,,18-3801-49387,BEDFORD,Yearlings,1000,44.5938101,-76.509811,9624
-76.509811,44.5938101,Peterborough District,2016,Brook Trout,Paddys Lake,lac Paddys,,18-3801-49387,BEDFORD,Yearlings,1000,44.5938101,-76.509811,9641
